transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,address,postcode,state,country,property_valuation
8807,7,2822,2017-10-02 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,99216 Oakridge Hill,3124,VIC,Australia,12
10299,49,2822,2017-03-06 00:00:00,,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,99216 Oakridge Hill,3124,VIC,Australia,12
12215,61,2822,2017-08-21 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172,99216 Oakridge Hill,3124,VIC,Australia,12
13905,51,2822,2017-11-20 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,99216 Oakridge Hill,3124,VIC,Australia,12
17496,23,2822,2017-05-02 00:00:00,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,99216 Oakridge Hill,3124,VIC,Australia,12
26,64,2596,2017-01-10 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145,33782 Doe Crossing Terrace,2280,NSW,Australia,7
4948,37,2596,2017-10-19 00:00:00,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498,33782 Doe Crossing Terrace,2280,NSW,Australia,7
8008,8,2596,2017-06-23 00:00:00,True,Approved,Solex,Road,medium,small,1703.52,1516.13,38693,33782 Doe Crossing Terrace,2280,NSW,Australia,7
13996,36,2596,2017-06-10 00:00:00,True,Approved,Solex,Standard,low,medium,945.04,507.58,36361,33782 Doe Crossing Terrace,2280,NSW,Australia,7
16240,48,2596,2017-09-28 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668,33782 Doe Crossing Terrace,2280,NSW,Australia,7
27,64,2666,2017-04-11 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,0 Knutson Crossing,2151,NSW,Australia,8
2725,67,2666,2017-02-18 00:00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,0 Knutson Crossing,2151,NSW,Australia,8
3733,60,2666,2017-03-17 00:00:00,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,0 Knutson Crossing,2151,NSW,Australia,8
4763,67,2666,2017-04-18 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,0 Knutson Crossing,2151,NSW,Australia,8
28,19,76,2017-12-23 00:00:00,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560,439 Ridgeway Court,4213,QLD,Australia,9
8151,53,76,2017-05-19 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,439 Ridgeway Court,4213,QLD,Australia,9
8779,58,76,2017-11-13 00:00:00,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295,439 Ridgeway Court,4213,QLD,Australia,9
11522,22,76,2017-12-29 00:00:00,True,Approved,Solex,Standard,medium,medium,575.27,431.45,35160,439 Ridgeway Court,4213,QLD,Australia,9
12392,53,76,2017-03-21 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880,439 Ridgeway Court,4213,QLD,Australia,9
14888,0,76,2017-03-25 00:00:00,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698,439 Ridgeway Court,4213,QLD,Australia,9
18065,1,76,2017-12-17 00:00:00,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455,439 Ridgeway Court,4213,QLD,Australia,9
18265,0,76,2017-08-08 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,439 Ridgeway Court,4213,QLD,Australia,9
29,72,3368,2017-10-13 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,2 Roxbury Place,2564,NSW,Australia,8
8367,65,3368,2017-12-01 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,2 Roxbury Place,2564,NSW,Australia,8
9341,28,3368,2017-11-17 00:00:00,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,2 Roxbury Place,2564,NSW,Australia,8
11721,70,3368,2017-01-20 00:00:00,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,2 Roxbury Place,2564,NSW,Australia,8
17702,3,3368,2017-10-04 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,2 Roxbury Place,2564,NSW,Australia,8
30,91,1173,2017-03-15 00:00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,71 Cherokee Hill,2127,NSW,Australia,7
1065,0,1173,2017-09-01 00:00:00,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,71 Cherokee Hill,2127,NSW,Australia,7
12039,76,1173,2017-09-13 00:00:00,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539,71 Cherokee Hill,2127,NSW,Australia,7
31,88,2810,2017-09-05 00:00:00,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539,453 Gina Avenue,3141,VIC,Australia,8
501,28,2810,2017-07-25 00:00:00,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052,453 Gina Avenue,3141,VIC,Australia,8
768,81,2810,2017-10-15 00:00:00,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079,453 Gina Avenue,3141,VIC,Australia,8
14432,97,2810,2017-10-29 00:00:00,True,Approved,Solex,Standard,medium,large,202.62,151.96,33364,453 Gina Avenue,3141,VIC,Australia,8
15860,84,2810,2017-04-01 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667,453 Gina Avenue,3141,VIC,Australia,8
17288,50,2810,2017-07-11 00:00:00,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915,453 Gina Avenue,3141,VIC,Australia,8
32,1,3214,2017-02-18 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,050 Monterey Street,4869,QLD,Australia,3
1322,3,3214,2017-10-23 00:00:00,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258,050 Monterey Street,4869,QLD,Australia,3
6617,90,3214,2017-02-22 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002,050 Monterey Street,4869,QLD,Australia,3
14738,7,3214,2017-04-25 00:00:00,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216,050 Monterey Street,4869,QLD,Australia,3
33,25,1272,2017-03-20 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404,26 Portage Junction,4503,QLD,Australia,5
1711,6,1272,2017-02-17 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,26 Portage Junction,4503,QLD,Australia,5
4577,69,1272,2017-12-06 00:00:00,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,26 Portage Junction,4503,QLD,Australia,5
6230,51,1272,2017-06-23 00:00:00,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,26 Portage Junction,4503,QLD,Australia,5
7998,21,1272,2017-06-18 00:00:00,,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,26 Portage Junction,4503,QLD,Australia,5
12198,77,1272,2017-06-07 00:00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,26 Portage Junction,4503,QLD,Australia,5
13289,57,1272,2017-07-25 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,26 Portage Junction,4503,QLD,Australia,5
14341,86,1272,2017-09-09 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,26 Portage Junction,4503,QLD,Australia,5
15352,14,1272,2017-04-21 00:00:00,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,26 Portage Junction,4503,QLD,Australia,5
17224,42,1272,2017-02-26 00:00:00,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,26 Portage Junction,4503,QLD,Australia,5
34,99,2003,2017-02-28 00:00:00,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,064 Fallview Terrace,4500,QLD,Australia,7
8397,0,2003,2017-05-25 00:00:00,False,Approved,Solex,Standard,medium,medium,100.35,75.26,37626,064 Fallview Terrace,4500,QLD,Australia,7
35,0,2171,2017-08-20 00:00:00,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,6 Tennyson Place,2138,NSW,Australia,9
12765,0,2171,2017-11-26 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,6 Tennyson Place,2138,NSW,Australia,9
16082,91,2171,2017-04-27 00:00:00,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,6 Tennyson Place,2138,NSW,Australia,9
17023,0,2171,2017-03-30 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165,6 Tennyson Place,2138,NSW,Australia,9
18395,58,2171,2017-03-19 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,6 Tennyson Place,2138,NSW,Australia,9
18758,35,2171,2017-05-26 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,6 Tennyson Place,2138,NSW,Australia,9
36,92,3356,2017-07-07 00:00:00,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874,73 Burrows Court,3121,VIC,Australia,8
210,63,3356,2017-04-12 00:00:00,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879,73 Burrows Court,3121,VIC,Australia,8
422,11,3356,2017-08-26 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378,73 Burrows Court,3121,VIC,Australia,8
12614,95,3356,2017-04-27 00:00:00,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539,73 Burrows Court,3121,VIC,Australia,8
19139,25,3356,2017-12-26 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337,73 Burrows Court,3121,VIC,Australia,8
37,14,1040,2017-01-09 00:00:00,False,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,27135 Melvin Plaza,4556,QLD,Australia,8
9429,41,1040,2017-03-15 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,27135 Melvin Plaza,4556,QLD,Australia,8
11028,0,1040,2017-07-22 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,27135 Melvin Plaza,4556,QLD,Australia,8
14568,45,1040,2017-05-24 00:00:00,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,27135 Melvin Plaza,4556,QLD,Australia,8
38,2,2916,2017-12-06 00:00:00,False,Approved,Solex,Standard,medium,medium,71.49,53.62,33549,2 Blue Bill Park Lane,4220,QLD,Australia,8
2153,38,2916,2017-12-04 00:00:00,False,Cancelled,Solex,Standard,medium,medium,1577.53,826.51,38750,2 Blue Bill Park Lane,4220,QLD,Australia,8
3632,27,2916,2017-06-21 00:00:00,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698,2 Blue Bill Park Lane,4220,QLD,Australia,8
9982,92,2916,2017-05-22 00:00:00,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,2 Blue Bill Park Lane,4220,QLD,Australia,8
11596,12,2916,2017-03-05 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693,2 Blue Bill Park Lane,4220,QLD,Australia,8
12194,8,2916,2017-03-11 00:00:00,True,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38693,2 Blue Bill Park Lane,4220,QLD,Australia,8
12642,60,2916,2017-11-12 00:00:00,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487,2 Blue Bill Park Lane,4220,QLD,Australia,8
39,12,427,2017-09-12 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693,1 Carey Pass,2065,NSW,Australia,11
3305,46,427,2017-07-06 00:00:00,True,Approved,Solex,Standard,low,medium,1289.85,74.51,37220,1 Carey Pass,2065,NSW,Australia,11
4611,92,427,2017-06-04 00:00:00,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,36833,1 Carey Pass,2065,NSW,Australia,11
6876,9,427,2017-04-04 00:00:00,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216,1 Carey Pass,2065,NSW,Australia,11
40,0,2448,2017-11-28 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,11 Dunning Pass,2219,NSW,Australia,10
887,41,2448,2017-10-14 00:00:00,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,11 Dunning Pass,2219,NSW,Australia,10
13506,45,2448,2017-12-24 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258,11 Dunning Pass,2219,NSW,Australia,10
14307,5,2448,2017-09-01 00:00:00,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,11 Dunning Pass,2219,NSW,Australia,10
17138,50,2448,2017-05-10 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,11 Dunning Pass,2219,NSW,Australia,10
19345,66,2448,2017-03-01 00:00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,11 Dunning Pass,2219,NSW,Australia,10
41,44,2570,2017-05-08 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37668,457 Merry Pass,4812,QLD,Australia,3
3453,35,2570,2017-03-12 00:00:00,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498,457 Merry Pass,4812,QLD,Australia,3
3758,1,2570,2017-09-07 00:00:00,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,38573,457 Merry Pass,4812,QLD,Australia,3
9275,84,2570,2017-03-10 00:00:00,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079,457 Merry Pass,4812,QLD,Australia,3
10134,19,2570,2017-09-28 00:00:00,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244,457 Merry Pass,4812,QLD,Australia,3
11663,9,2570,2017-07-11 00:00:00,False,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,35378,457 Merry Pass,4812,QLD,Australia,3
13325,12,2570,2017-07-05 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,39880,457 Merry Pass,4812,QLD,Australia,3
13663,16,2570,2017-08-29 00:00:00,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165,457 Merry Pass,4812,QLD,Australia,3
42,79,3398,2017-05-14 00:00:00,False,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,375 Luster Parkway,2147,NSW,Australia,9
83,0,3398,2017-04-01 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626,375 Luster Parkway,2147,NSW,Australia,9
8063,80,3398,2017-10-26 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42105,375 Luster Parkway,2147,NSW,Australia,9
9474,0,3398,2017-02-03 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38482,375 Luster Parkway,2147,NSW,Australia,9
19012,84,3398,2017-01-26 00:00:00,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996,375 Luster Parkway,2147,NSW,Australia,9
43,76,488,2017-03-17 00:00:00,False,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,41922,4671 Buell Trail,3564,Victoria,Australia,2
4791,5,488,2017-10-09 00:00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,39298,4671 Buell Trail,3564,Victoria,Australia,2
9488,1,488,2017-12-03 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245,4671 Buell Trail,3564,Victoria,Australia,2
15158,5,488,2017-03-28 00:00:00,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,41701,4671 Buell Trail,3564,Victoria,Australia,2
16898,67,488,2017-02-16 00:00:00,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,4671 Buell Trail,3564,Victoria,Australia,2
17295,49,488,2017-08-06 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707,4671 Buell Trail,3564,Victoria,Australia,2
19182,81,488,2017-11-03 00:00:00,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,4671 Buell Trail,3564,Victoria,Australia,2
44,46,165,2017-12-22 00:00:00,False,Approved,Solex,Standard,low,medium,1289.85,74.51,37668,22371 Miller Trail,2032,NSW,Australia,10
1174,92,165,2017-09-24 00:00:00,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002,22371 Miller Trail,2032,NSW,Australia,10
1687,17,165,2017-10-19 00:00:00,False,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,22371 Miller Trail,2032,NSW,Australia,10
5102,3,165,2017-09-19 00:00:00,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573,22371 Miller Trail,2032,NSW,Australia,10
9999,7,165,2017-04-14 00:00:00,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649,22371 Miller Trail,2032,NSW,Australia,10
10453,12,165,2017-12-17 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838,22371 Miller Trail,2032,NSW,Australia,10
11025,4,165,2017-09-27 00:00:00,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649,22371 Miller Trail,2032,NSW,Australia,10
16211,45,165,2017-11-13 00:00:00,False,Approved,Solex,Standard,medium,medium,441.49,84.99,35470,22371 Miller Trail,2032,NSW,Australia,10
17415,84,165,2017-03-23 00:00:00,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,22371 Miller Trail,2032,NSW,Australia,10
45,55,2787,2017-06-07 00:00:00,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172,3 Cordelia Place,3018,VIC,Australia,9
9329,8,2787,2017-04-09 00:00:00,True,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,3 Cordelia Place,3018,VIC,Australia,9
9550,26,2787,2017-06-19 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696,3 Cordelia Place,3018,VIC,Australia,9
10295,89,2787,2017-03-12 00:00:00,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874,3 Cordelia Place,3018,VIC,Australia,9
14971,63,2787,2017-11-23 00:00:00,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,3 Cordelia Place,3018,VIC,Australia,9
19339,38,2787,2017-04-05 00:00:00,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498,3 Cordelia Place,3018,VIC,Australia,9
46,66,3053,2017-06-20 00:00:00,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560,274 Ludington Trail,2428,NSW,Australia,5
583,0,3053,2017-04-16 00:00:00,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,274 Ludington Trail,2428,NSW,Australia,5
7623,46,3053,2017-01-01 00:00:00,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,274 Ludington Trail,2428,NSW,Australia,5
16011,22,3053,2017-03-20 00:00:00,True,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,274 Ludington Trail,2428,NSW,Australia,5
47,35,475,2017-05-07 00:00:00,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,781 Dorton Avenue,3012,Victoria,Australia,10
804,12,475,2017-03-21 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216,781 Dorton Avenue,3012,Victoria,Australia,10
7815,56,475,2017-01-27 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,781 Dorton Avenue,3012,Victoria,Australia,10
10498,70,475,2017-11-01 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,781 Dorton Avenue,3012,Victoria,Australia,10
12119,18,475,2017-01-30 00:00:00,False,Approved,Solex,Standard,medium,medium,575.27,431.45,41345,781 Dorton Avenue,3012,Victoria,Australia,10
12304,99,475,2017-12-06 00:00:00,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,781 Dorton Avenue,3012,Victoria,Australia,10
16374,72,475,2017-08-20 00:00:00,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,781 Dorton Avenue,3012,Victoria,Australia,10
49,86,1251,2017-06-17 00:00:00,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,6 Lerdahl Plaza,4519,QLD,Australia,6
11717,32,1251,2017-10-30 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,6 Lerdahl Plaza,4519,QLD,Australia,6
16396,41,1251,2017-08-26 00:00:00,False,Approved,Solex,Road,medium,medium,416.98,312.74,35560,6 Lerdahl Plaza,4519,QLD,Australia,6
18063,93,1251,2017-03-09 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833,6 Lerdahl Plaza,4519,QLD,Australia,6
50,32,3103,2017-05-10 00:00:00,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,32304 Larry Road,4014,QLD,Australia,7
335,95,3103,2017-11-01 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,32304 Larry Road,4014,QLD,Australia,7
4529,74,3103,2017-08-11 00:00:00,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,32304 Larry Road,4014,QLD,Australia,7
11067,94,3103,2017-09-16 00:00:00,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,32304 Larry Road,4014,QLD,Australia,7
11532,70,3103,2017-04-08 00:00:00,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105,32304 Larry Road,4014,QLD,Australia,7
12018,55,3103,2017-05-27 00:00:00,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,32304 Larry Road,4014,QLD,Australia,7
15235,10,3103,2017-10-09 00:00:00,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,32304 Larry Road,4014,QLD,Australia,7
15309,43,3103,2017-03-06 00:00:00,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,32304 Larry Road,4014,QLD,Australia,7
51,77,3108,2017-03-24 00:00:00,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,1742 Scott Center,4670,QLD,Australia,2
5403,44,3108,2017-11-07 00:00:00,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,1742 Scott Center,4670,QLD,Australia,2
11123,73,3108,2017-03-19 00:00:00,True,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,1742 Scott Center,4670,QLD,Australia,2
